SNP	Chr	Pos
ipSNP11085	2	8919844
ipSNP11086	2	8951512
ipSNP11087	2	8951901
ipSNP11088	2	8951903
ipSNP11089	2	8951908
ipSNP11090	2	8951915
ipSNP11091	2	8951917
ipSNP11092	2	8951918
ipSNP11093	2	8996601
ipSNP11094	2	8996658
ipSNP11095	2	8996691
ipSNP11096	2	8996826
ipSNP11097	2	8996844
ipSNP11098	2	8996922
ipSNP11099	2	8996934
ipSNP11100	2	9000321
ipSNP11101	2	9000336
ipSNP11102	2	9000699
ipSNP11103	2	9001110
ipSNP11104	2	9006121
ipSNP11105	2	9085407
ipSNP11106	2	9085410
ipSNP11107	2	9087187
ipSNP11108	2	9100848
ipSNP11109	2	9131012
ipSNP11110	2	9262761
ipSNP11111	2	9266113
ipSNP11112	2	9267177
ipSNP11113	2	9267228
ipSNP11114	2	9277644
ipSNP11115	2	9277645
ipSNP11116	2	9316693
ipSNP11117	2	9317311
ipSNP11118	2	9318468
ipSNP11119	2	9364948
ipSNP11120	2	9368195
ipSNP11121	2	9368214
ipSNP11122	2	9370795
ipSNP11123	2	9414149
ipSNP11124	2	9414155
ipSNP11125	2	9414219
ipSNP11126	2	9414255
ipSNP11127	2	9414308
ipSNP11128	2	9436081
ipSNP11129	2	9436496
ipSNP11130	2	9436535
ipSNP11131	2	9436540
ipSNP11132	2	9441755
ipSNP11133	2	9442278
ipSNP11134	2	9442291
ipSNP11135	2	9442363
ipSNP11136	2	9442977
ipSNP11137	2	9443011
ipSNP11138	2	9443016
ipSNP11139	2	9445747
ipSNP11140	2	9445819
ipSNP11141	2	9503992
ipSNP11142	2	9557062
ipSNP11143	2	9557094
ipSNP11144	2	9559468
ipSNP11145	2	9559518
ipSNP11146	2	9561501
ipSNP11147	2	9561503
ipSNP11148	2	9617587
ipSNP11149	2	9617617
ipSNP11150	2	9617618
ipSNP11151	2	9920694
ipSNP11152	2	9922165
ipSNP11153	2	9924375
ipSNP11154	2	9924388
ipSNP11155	2	9924389
ipSNP11156	2	9924391
ipSNP11157	2	9924407
ipSNP11158	2	9924439
ipSNP11159	2	9924458
ipSNP11160	2	9924479
ipSNP11161	2	9924507
ipSNP11162	2	9924935
ipSNP11163	2	9924943
ipSNP11166	2	9944903
ipSNP11167	2	9965143
ipSNP11168	2	9965184
ipSNP11169	2	9971031
ipSNP11170	2	9973084
ipSNP11171	2	9982141
ipSNP11172	2	9982153
ipSNP11173	2	9982187
ipSNP11174	2	9982195
ipSNP11177	2	9982799
ipSNP11178	2	9983268
ipSNP11180	2	9985704
ipSNP11181	2	9985737
ipSNP11182	2	9985739
ipSNP11186	2	9998544
ipSNP11187	2	9998906
ipSNP11188	2	10014041
ipSNP11189	2	10015903
ipSNP11190	2	10144846
ipSNP11191	2	10210862
ipSNP11192	2	10210886
ipSNP11193	2	10210887
ipSNP11194	2	10210895
ipSNP11195	2	10210900
ipSNP11199	2	10342387
ipSNP11200	2	10342412
ipSNP11201	2	10342417
ipSNP11202	2	10342420
ipSNP11203	2	10371846
ipSNP11204	2	10371882
ipSNP11205	2	10378510
ipSNP11206	2	10381709
ipSNP11207	2	10383003
ipSNP11208	2	10383005
ipSNP11209	2	10386936
ipSNP11210	2	10386987
ipSNP11211	2	10387360
ipSNP11212	2	10388474
ipSNP11213	2	10388515
ipSNP11214	2	10388576
ipSNP11215	2	10388651
ipSNP11217	2	10474509
ipSNP11218	2	10489061
ipSNP11219	2	10489062
ipSNP11220	2	10490383
ipSNP11221	2	10490494
ipSNP11222	2	10495334
ipSNP11223	2	10495356
ipSNP11224	2	10495415
ipSNP11225	2	10496039
ipSNP11226	2	10496172
ipSNP11227	2	10496187
ipSNP11228	2	10496221
ipSNP11229	2	10496222
ipSNP11230	2	10497619
ipSNP11231	2	10497640
ipSNP11232	2	10497644
ipSNP11233	2	10497756
ipSNP11234	2	10497768
ipSNP11235	2	10497832
ipSNP11236	2	10502519
ipSNP11237	2	10512006
ipSNP11238	2	10512071
ipSNP11239	2	10513117
ipSNP11240	2	10517329
ipSNP11241	2	10517393
ipSNP11243	2	10517737
ipSNP11244	2	10517741
ipSNP11245	2	10518086
ipSNP11248	2	10535114
ipSNP11249	2	10535134
ipSNP11250	2	10540262
ipSNP11251	2	10540267
ipSNP11252	2	10540341
ipSNP11253	2	10553670
ipSNP11254	2	10553685
ipSNP11255	2	10568395
ipSNP11256	2	10568439
ipSNP11257	2	10596791
ipSNP11258	2	10596799
ipSNP11259	2	10608688
ipSNP11260	2	10624843
ipSNP11261	2	10624968
ipSNP11262	2	10625007
ipSNP11264	2	10627267
ipSNP11265	2	10627297
ipSNP11266	2	10627318
ipSNP11267	2	10627362
ipSNP11268	2	10627363
ipSNP11269	2	10628204
ipSNP11270	2	10650617
ipSNP11271	2	10650627
ipSNP11272	2	10650692
ipSNP11273	2	10652793
ipSNP11274	2	10657216
ipSNP11275	2	10660741
ipSNP11276	2	10660819
ipSNP11278	2	10660851
ipSNP11279	2	10660966
ipSNP11280	2	10661009
ipSNP11282	2	10661081
ipSNP11283	2	10661104
ipSNP11284	2	10663438
ipSNP11285	2	10663468
ipSNP11286	2	10664938
ipSNP11289	2	10786532
ipSNP11291	2	10788063
ipSNP11292	2	10788070
ipSNP11293	2	10788078
ipSNP11295	2	11054323
ipSNP11297	2	11060399
ipSNP11298	2	11060442
ipSNP11299	2	11206970
ipSNP11300	2	11206973
ipSNP11301	2	11206999
ipSNP11302	2	11207041
ipSNP11303	2	11278243
ipSNP11304	2	11358494
ipSNP11305	2	11375117
ipSNP11308	2	11376671
ipSNP11309	2	11376699
ipSNP11310	2	11546639
ipSNP11311	2	11546644
ipSNP11313	2	11559336
ipSNP11314	2	11559607
ipSNP11315	2	11559609
ipSNP11316	2	11564804
ipSNP11317	2	11564805
ipSNP11318	2	11564807
ipSNP11319	2	11564814
ipSNP11320	2	11564815
ipSNP11321	2	11564816
ipSNP11322	2	11564817
ipSNP11323	2	11564818
ipSNP11324	2	11564820
ipSNP11325	2	11564822
ipSNP11331	2	11579470
ipSNP11333	2	11580907
ipSNP11334	2	11582440
ipSNP11335	2	11582494
ipSNP11336	2	11582512
ipSNP11337	2	11582513
ipSNP11338	2	11582549
ipSNP11339	2	11582554
ipSNP11340	2	11589021
ipSNP11342	2	11628764
ipSNP11343	2	11644759
ipSNP11344	2	11646314
ipSNP11345	2	11652817
ipSNP11346	2	11652835
ipSNP11347	2	11671585
ipSNP11348	2	11679472
ipSNP11349	2	11679519
ipSNP11350	2	11679895
ipSNP11351	2	11679918
ipSNP11352	2	11679933
ipSNP11353	2	11679948
ipSNP11354	2	11679952
ipSNP11355	2	11736519
ipSNP11356	2	11754504
ipSNP11357	2	11754969
ipSNP11358	2	11756881
ipSNP11359	2	11756896
ipSNP11360	2	11756908
ipSNP11361	2	11762032
ipSNP11362	2	11762105
ipSNP11363	2	11762285
ipSNP11364	2	11762300
ipSNP11365	2	11827128
ipSNP11366	2	11827142
ipSNP11367	2	11827150
ipSNP11368	2	11827159
ipSNP11372	2	11828994
ipSNP11373	2	11829245
ipSNP11374	2	11829249
ipSNP11375	2	11829251
ipSNP11376	2	11829987
ipSNP11377	2	11830001
ipSNP11378	2	11884118
ipSNP11379	2	11949597
ipSNP11380	2	12013585
ipSNP11381	2	12016517
ipSNP11382	2	12027001
ipSNP11383	2	12027025
ipSNP11384	2	12027056
ipSNP11385	2	12100464
ipSNP11386	2	12100471
ipSNP11387	2	12103699
ipSNP11388	2	12104490
ipSNP11389	2	12104493
ipSNP11390	2	12112152
ipSNP11391	2	12112194
ipSNP11392	2	12112227
ipSNP11393	2	12113972
ipSNP11394	2	12113980
ipSNP11395	2	12195486
ipSNP11396	2	12199568
ipSNP11397	2	12242262
ipSNP11398	2	12243893
ipSNP11399	2	12243894
ipSNP11400	2	12244932
ipSNP11401	2	12252271
ipSNP11402	2	12255052
ipSNP11403	2	12257381
ipSNP11404	2	12261573
ipSNP11405	2	12268170
ipSNP11406	2	12299173
ipSNP11407	2	12299185
ipSNP11408	2	12299212
ipSNP11409	2	12299398
ipSNP11410	2	12299401
ipSNP11411	2	12300294
ipSNP11412	2	12338135
ipSNP11413	2	12351026
ipSNP11414	2	12351048
ipSNP11415	2	12352517
ipSNP11416	2	12352587
ipSNP11417	2	12352767
ipSNP11418	2	12352862
ipSNP11419	2	12437951
ipSNP11420	2	12438064
ipSNP11421	2	12440120
ipSNP11422	2	12441386
ipSNP11423	2	12441422
ipSNP11424	2	12441428
ipSNP11425	2	12602106
ipSNP11426	2	12628755
ipSNP11427	2	12629508
ipSNP11429	2	12632102
ipSNP11430	2	12632197
ipSNP11431	2	12643753
ipSNP11432	2	12682101
ipSNP11439	2	12686051
ipSNP11440	2	12687536
ipSNP11441	2	12687574
ipSNP11442	2	12797703
ipSNP11443	2	12797797
ipSNP11444	2	12797810
ipSNP11445	2	12798570
ipSNP11446	2	12798572
ipSNP11447	2	12798573
ipSNP11448	2	12798582
ipSNP11451	2	12802369
ipSNP11452	2	12802632
ipSNP11453	2	12898836
ipSNP11454	2	12899162
ipSNP11455	2	12921336
ipSNP11456	2	12921363
ipSNP11457	2	13001222
ipSNP11462	2	13009363
ipSNP11463	2	13280906
ipSNP11464	2	13287720
ipSNP11465	2	13290780
ipSNP11466	2	13290789
ipSNP11467	2	13292103
ipSNP11468	2	13298791
ipSNP11469	2	13298800
ipSNP11470	2	13298804
ipSNP11471	2	13298827
ipSNP11472	2	13299879
ipSNP11473	2	13299937
ipSNP11474	2	13299969
ipSNP11475	2	13299973
ipSNP11476	2	13299979
ipSNP11477	2	13341863
ipSNP11478	2	13341879
ipSNP11479	2	13352111
ipSNP11480	2	13353579
ipSNP11481	2	13353580
ipSNP11482	2	13353590
ipSNP11483	2	13383656
ipSNP11484	2	13383708
ipSNP11485	2	13405348
ipSNP11486	2	13405403
ipSNP11487	2	13405439
ipSNP11488	2	13452034
ipSNP11489	2	13452710
ipSNP11490	2	13546148
ipSNP11496	2	13590587
ipSNP11497	2	13590598
ipSNP11498	2	13594203
ipSNP11499	2	13594219
ipSNP11500	2	13620226
ipSNP11501	2	13620308
ipSNP11502	2	13637860
ipSNP11503	2	13637884
ipSNP11504	2	13637936
ipSNP11505	2	13637950
ipSNP11506	2	13637958
ipSNP11507	2	13637971
ipSNP11508	2	13637972
ipSNP11509	2	13637973
ipSNP11510	2	13637978
ipSNP11511	2	13647847
ipSNP11512	2	13647848
ipSNP11516	2	13652161
ipSNP11517	2	13777598
ipSNP11518	2	13778206
ipSNP11519	2	13778487
ipSNP11520	2	13778638
ipSNP11521	2	13784766
ipSNP11522	2	13784818
ipSNP11523	2	13784863
ipSNP11524	2	13784864
ipSNP11525	2	13785520
ipSNP11526	2	13785784
ipSNP11527	2	13785788
ipSNP11528	2	13831833
ipSNP11530	2	13864396
ipSNP11532	2	13865317
ipSNP11533	2	13865339
ipSNP11534	2	13865369
ipSNP11535	2	13879651
ipSNP11536	2	13879665
ipSNP11537	2	13879676
ipSNP11538	2	13879912
ipSNP11539	2	14108062
ipSNP11540	2	14108068
ipSNP11541	2	14205092
ipSNP11542	2	14205093
ipSNP11543	2	14205111
ipSNP11544	2	14205129
ipSNP11545	2	14206505
ipSNP11546	2	14207008
ipSNP11547	2	14207050
ipSNP11548	2	14207199
ipSNP11549	2	14207200
ipSNP11550	2	14207205
ipSNP11551	2	14207207
ipSNP11555	2	14219847
ipSNP11556	2	14222138
ipSNP11557	2	14222162
ipSNP11558	2	14222422
ipSNP11559	2	14222452
ipSNP11560	2	14222453
ipSNP11561	2	14222583
ipSNP11562	2	14222593
ipSNP11563	2	14222606
ipSNP11564	2	14222633
ipSNP11565	2	14228641
ipSNP11566	2	14228692
ipSNP11568	2	14267092
ipSNP11569	2	14267094
ipSNP11570	2	14267280
ipSNP11571	2	14267281
ipSNP11572	2	14267302
ipSNP11573	2	14267335
ipSNP11574	2	14267377
ipSNP11575	2	14267757
ipSNP11576	2	14267886
ipSNP11577	2	14267966
ipSNP11578	2	14268014
ipSNP11579	2	14268708
ipSNP11580	2	14268781
ipSNP11581	2	14268790
ipSNP11582	2	14294225
ipSNP11583	2	14334723
ipSNP11584	2	14334734
ipSNP11585	2	14336616
ipSNP11586	2	14336623
ipSNP11587	2	14397295
ipSNP11588	2	14397335
ipSNP11589	2	14397336
ipSNP11590	2	14397350
ipSNP11591	2	14397351
ipSNP11592	2	14397352
ipSNP11593	2	14397354
ipSNP11594	2	14397356
ipSNP11595	2	14397357
ipSNP11596	2	14397363
ipSNP11597	2	14397390
ipSNP11598	2	14398889
ipSNP11599	2	14462567
ipSNP11600	2	14462580
ipSNP11602	2	14463172
ipSNP11603	2	14463426
ipSNP11604	2	14467190
ipSNP11605	2	14467252
ipSNP11606	2	14467260
ipSNP11607	2	14467313
ipSNP11608	2	14534715
ipSNP11609	2	14534727
ipSNP11611	2	14542485
ipSNP11614	2	14611253
ipSNP11615	2	14611259
ipSNP11616	2	14612208
ipSNP11617	2	14614196
ipSNP11618	2	14679113
ipSNP11619	2	14715166
ipSNP11620	2	14715199
ipSNP11621	2	14715388
ipSNP11622	2	14715409
ipSNP11623	2	14715410
ipSNP11624	2	14715716
ipSNP11625	2	14715751
ipSNP11626	2	14715762
ipSNP11627	2	14715778
ipSNP11628	2	14716301
ipSNP11629	2	14716587
ipSNP11630	2	14716604
ipSNP11631	2	14799047
ipSNP11632	2	14799053
ipSNP11633	2	14799056
ipSNP11634	2	14799200
ipSNP11635	2	14799233
ipSNP11636	2	14799253
ipSNP11637	2	14799254
ipSNP11638	2	14799256
ipSNP11639	2	14799258
ipSNP11640	2	14804644
ipSNP11641	2	14805756
ipSNP11642	2	14805764
ipSNP11643	2	14805927
ipSNP11644	2	14805987
ipSNP11645	2	14806014
ipSNP11646	2	14806131
ipSNP11647	2	14806147
ipSNP11648	2	14806534
ipSNP11649	2	14806549
ipSNP11650	2	14806561
ipSNP11651	2	14835144
ipSNP11652	2	14835177
ipSNP11653	2	14836550
ipSNP11654	2	14836564
ipSNP11655	2	14836624
ipSNP11656	2	14836644
ipSNP11657	2	14836708
ipSNP11658	2	14836716
ipSNP11659	2	14836834
ipSNP11660	2	14890320
ipSNP11661	2	14890388
ipSNP11665	2	15013023
ipSNP11666	2	15013025
ipSNP11667	2	15013069
ipSNP11668	2	15013191
ipSNP11669	2	15013201
ipSNP11670	2	15023251
ipSNP11671	2	15141036
ipSNP11672	2	15141107
ipSNP11673	2	15242124
ipSNP11674	2	15243278
ipSNP11675	2	15247020
ipSNP11676	2	15247031
ipSNP11677	2	15247048
ipSNP11678	2	15247050
ipSNP11679	2	15283638
ipSNP11680	2	15340166
ipSNP11681	2	15341213
ipSNP11682	2	15341231
ipSNP11683	2	15341240
ipSNP11684	2	15341693
ipSNP11685	2	15342050
ipSNP11686	2	15472398
ipSNP11687	2	15474948
ipSNP11688	2	15480139
ipSNP11689	2	15480155
ipSNP11690	2	15480163
ipSNP11691	2	15482198
ipSNP11692	2	15483131
ipSNP11693	2	15483134
ipSNP11694	2	15495809
ipSNP11695	2	15537814
ipSNP11696	2	15537826
ipSNP11697	2	15537852
ipSNP11698	2	15682750
ipSNP11699	2	15908425
ipSNP11702	2	15909091
ipSNP11703	2	15909164
ipSNP11704	2	15909179
ipSNP11705	2	15909191
ipSNP11706	2	15909194
ipSNP11707	2	15909202
ipSNP11708	2	15909206
ipSNP11709	2	15909207
ipSNP11710	2	15909210
ipSNP11711	2	15909211
ipSNP11712	2	15909213
ipSNP11713	2	15909215
ipSNP11714	2	15909223
ipSNP11715	2	15973605
ipSNP11716	2	15973681
ipSNP11719	2	15993073
ipSNP11720	2	15993075
ipSNP11721	2	15993082
ipSNP11722	2	15993094
ipSNP11723	2	15994253
ipSNP11724	2	15994797
ipSNP11725	2	15994848
ipSNP11726	2	15994872
ipSNP11727	2	15994974
ipSNP11728	2	15994986
ipSNP11729	2	15995652
ipSNP11730	2	15997107
ipSNP11731	2	15997120
ipSNP11732	2	15997121
ipSNP11733	2	15997265
ipSNP11734	2	16108717
ipSNP11735	2	16108733
ipSNP11736	2	16123872
ipSNP11737	2	16123899
ipSNP11738	2	16124391
ipSNP11739	2	16124766
ipSNP11740	2	16127136
ipSNP11741	2	16233975
ipSNP11742	2	16234057
ipSNP11743	2	16234150
ipSNP11744	2	16234159
ipSNP11745	2	16234285
ipSNP11746	2	16306984
ipSNP11747	2	16307238
ipSNP11748	2	16342380
ipSNP11749	2	16342959
ipSNP11750	2	16342976
ipSNP11751	2	16343354
ipSNP11752	2	16343358
ipSNP11753	2	16344596
ipSNP11754	2	16345174
ipSNP11755	2	16345192
ipSNP11756	2	16345214
ipSNP11757	2	16345219
ipSNP11758	2	16345231
ipSNP11759	2	16345233
ipSNP11760	2	16345276
ipSNP11761	2	16345552
ipSNP11762	2	16355669
ipSNP11768	2	16368756
ipSNP11769	2	16401944
ipSNP11770	2	16402032
ipSNP11771	2	16402095
ipSNP11772	2	16402170
ipSNP11773	2	16402264
ipSNP11774	2	16402291
ipSNP11775	2	16541018
ipSNP11776	2	16541024
ipSNP11777	2	16544697
ipSNP11778	2	16544699
ipSNP11779	2	16544700
ipSNP11780	2	16544702
ipSNP11781	2	16544703
ipSNP11782	2	16546604
ipSNP11783	2	16638858
ipSNP11784	2	16644081
ipSNP11787	2	16644873
ipSNP11788	2	16650063
ipSNP11789	2	16650083
ipSNP11790	2	16658163
ipSNP11791	2	16658282
ipSNP11792	2	16658299
ipSNP11793	2	16658650
ipSNP11794	2	16658705
ipSNP11795	2	16682307
ipSNP11796	2	16682343
ipSNP11797	2	16682361
ipSNP11800	2	16868447
ipSNP11801	2	16870115
ipSNP11802	2	16870117
ipSNP11803	2	16870869
ipSNP11804	2	16870873
ipSNP11805	2	16870958
ipSNP11806	2	16871270
ipSNP11807	2	16871315
ipSNP11808	2	16871381
ipSNP11809	2	16873006
ipSNP11810	2	16879485
ipSNP11811	2	16916478
ipSNP11812	2	16916526
ipSNP11813	2	16916663
ipSNP11814	2	16917939
ipSNP11815	2	16917977
ipSNP11816	2	16933489
ipSNP11817	2	16933491
ipSNP11821	2	16934515
ipSNP11826	2	16936305
ipSNP11827	2	16936337
ipSNP11828	2	16939180
ipSNP11829	2	16939189
ipSNP11830	2	16939193
ipSNP11831	2	16939196
ipSNP11832	2	16939202
ipSNP11833	2	16939213
ipSNP11834	2	16939214
ipSNP11835	2	16939797
ipSNP11837	2	16940309
ipSNP11838	2	16941018
ipSNP11839	2	17100732
ipSNP11840	2	17100794
ipSNP11841	2	17100799
ipSNP11842	2	17100880
ipSNP11843	2	17100887
ipSNP11847	2	17153870
ipSNP11850	2	17219996
ipSNP11853	2	17231796
ipSNP11854	2	17477039
ipSNP11855	2	17477044
ipSNP11856	2	17477101
ipSNP11857	2	17477124
ipSNP11858	2	17477160
ipSNP11859	2	17479298
ipSNP11860	2	17544233
ipSNP11861	2	17544284
ipSNP11862	2	17544291
ipSNP11863	2	17572452
ipSNP11864	2	17572479
ipSNP11865	2	17572492
ipSNP11866	2	17572505
ipSNP11868	2	17607300
ipSNP11869	2	17610332
ipSNP11870	2	17610350
ipSNP11871	2	17610362
ipSNP11872	2	17610541
ipSNP11874	2	17676733
ipSNP11875	2	17676757
ipSNP11876	2	17676933
ipSNP11877	2	17685036
ipSNP11878	2	17685042
ipSNP11879	2	17685066
ipSNP11880	2	17685071
ipSNP11883	2	17689281
ipSNP11884	2	17689338
ipSNP11885	2	17689685
ipSNP11886	2	17690067
ipSNP11887	2	17690154
ipSNP11888	2	17788856
ipSNP11889	2	17788873
ipSNP11890	2	17789949
ipSNP11891	2	17789950
ipSNP11893	2	17790317
ipSNP11894	2	17790345
ipSNP11895	2	17790403
ipSNP11896	2	17792024
ipSNP11897	2	17792029
ipSNP11898	2	17792034
ipSNP11899	2	17792044
ipSNP11900	2	17792058
ipSNP11901	2	17792082
ipSNP11902	2	17862180
ipSNP11903	2	17862252
ipSNP11904	2	17862253
ipSNP11905	2	17862254
ipSNP11906	2	17862255
ipSNP11907	2	17862304
ipSNP11908	2	17862310
ipSNP11909	2	17862395
ipSNP11916	2	17862535
ipSNP11917	2	17862883
ipSNP11918	2	17862913
ipSNP11919	2	17862918
ipSNP11920	2	17863650
ipSNP11922	2	17864805
ipSNP11923	2	17864855
ipSNP11924	2	17864898
ipSNP11925	2	17867536
ipSNP11926	2	17867541
ipSNP11927	2	17867550
ipSNP11928	2	17867863
ipSNP11929	2	17867869
ipSNP11930	2	17868785
ipSNP11931	2	17869328
ipSNP11932	2	17870388
ipSNP11933	2	17870754
ipSNP11934	2	17871223
ipSNP11935	2	17871269
ipSNP11936	2	17904473
ipSNP11937	2	17904479
ipSNP11938	2	17904482
ipSNP11939	2	17904499
ipSNP11946	2	17999842
ipSNP11947	2	18001340
ipSNP11948	2	18001359
ipSNP11949	2	18001382
ipSNP11950	2	18072895
ipSNP11951	2	18072923
ipSNP11952	2	18072924
ipSNP11953	2	18072927
ipSNP11954	2	18072928
ipSNP11955	2	18072929
ipSNP11956	2	18112159
ipSNP11957	2	18113775
ipSNP11958	2	18118182
ipSNP11959	2	18118202
ipSNP11960	2	18132694
ipSNP11961	2	18132695
ipSNP11962	2	18132696
ipSNP11963	2	18132698
ipSNP11964	2	18132711
ipSNP11965	2	18132800
ipSNP11966	2	18132802
ipSNP11967	2	18132818
ipSNP11968	2	18132829
ipSNP11969	2	18133190
ipSNP11970	2	18133226
ipSNP11971	2	18133227
ipSNP11972	2	18133240
ipSNP11973	2	18133278
ipSNP11974	2	18133286
ipSNP11975	2	18133451
ipSNP11976	2	18133454
ipSNP11977	2	18133517
ipSNP11978	2	18133630
ipSNP11979	2	18133727
ipSNP11980	2	18133729
ipSNP11981	2	18133730
ipSNP11982	2	18205663
ipSNP11983	2	18205672
ipSNP11984	2	18205673
ipSNP11985	2	18205692
ipSNP11986	2	18205713
ipSNP11987	2	18205714
ipSNP11988	2	18205893
ipSNP11989	2	18205904
ipSNP11990	2	18205946
ipSNP11991	2	18210376
ipSNP11992	2	18210382
ipSNP11994	2	18210867
ipSNP11995	2	18210869
ipSNP11996	2	18210903
ipSNP11997	2	18210913
ipSNP11998	2	18210934
ipSNP12000	2	18308608
ipSNP12001	2	18309119
ipSNP12002	2	18351309
ipSNP12003	2	18462363
ipSNP12004	2	18511735
ipSNP12005	2	18621002
ipSNP12006	2	18621068
ipSNP12007	2	18626409
ipSNP12008	2	18626447
ipSNP12009	2	18627003
ipSNP12010	2	18627004
ipSNP12013	2	18705397
ipSNP12014	2	18767008
ipSNP12015	2	18767056
ipSNP12016	2	18767158
ipSNP12017	2	18767227
ipSNP12018	2	18767268
ipSNP12019	2	18767943
ipSNP12020	2	18768173
ipSNP12022	2	19145831
ipSNP12023	2	19147876
ipSNP12025	2	19195332
ipSNP12026	2	19195337
ipSNP12027	2	19195351
ipSNP12028	2	19195353
ipSNP12029	2	19195355
ipSNP12030	2	19195357
ipSNP12031	2	19195358
ipSNP12033	2	19195379
ipSNP12034	2	19258343
ipSNP12035	2	19258380
ipSNP12037	2	19262986
ipSNP12038	2	19284119
ipSNP12039	2	19284121
ipSNP12040	2	19284133
ipSNP12041	2	19284138
ipSNP12042	2	19320104
ipSNP12043	2	19320110
ipSNP12044	2	19320152
ipSNP12045	2	19322748
ipSNP12046	2	19324631
ipSNP12047	2	19324664
ipSNP12048	2	20122437
ipSNP12050	2	20401705
ipSNP12051	2	20401876
ipSNP12052	2	20407566
ipSNP12053	2	20408049
ipSNP12054	2	20414226
ipSNP12055	2	20417329
ipSNP12056	2	20417331
ipSNP12057	2	20420038
ipSNP12058	2	20420051
ipSNP12061	2	20531909
ipSNP12062	2	20531971
ipSNP12063	2	20541176
ipSNP12064	2	20541184
ipSNP12065	2	20541185
ipSNP12066	2	20541186
ipSNP12067	2	20541190
ipSNP12068	2	20541191
ipSNP12069	2	20541195
ipSNP12070	2	20541477
ipSNP12071	2	20723809
ipSNP12072	2	20723813
ipSNP12073	2	20723819
ipSNP12074	2	20723822
ipSNP12075	2	20726239
ipSNP12076	2	20726241
ipSNP12077	2	20859585
ipSNP12078	2	21013421
ipSNP12079	2	21510124
ipSNP12080	2	21601455
ipSNP12081	2	21626638
ipSNP12082	2	21626641
ipSNP12083	2	21626644
ipSNP12084	2	21626645
ipSNP12086	2	21790810
ipSNP12090	2	21792021
ipSNP12091	2	21792404
ipSNP12092	2	21792421
ipSNP12093	2	21793231
ipSNP12094	2	21793253
ipSNP12095	2	21793270
ipSNP12099	2	21802200
ipSNP12102	2	21873053
ipSNP12103	2	21873056
ipSNP12104	2	21873057
ipSNP12105	2	21873059
ipSNP12106	2	21873573
ipSNP12107	2	21874028
ipSNP12109	2	22037442
ipSNP12113	2	22039929
ipSNP12114	2	22039934
ipSNP12115	2	22040042
ipSNP12116	2	22040147
ipSNP12117	2	22040149
ipSNP12118	2	22069501
ipSNP12119	2	22069750
ipSNP12120	2	22069755
ipSNP12121	2	22105861
ipSNP12122	2	22188992
ipSNP12123	2	22188994
ipSNP12124	2	22189008
ipSNP12125	2	22189013
ipSNP12126	2	22190458
ipSNP12127	2	22193395
ipSNP12128	2	22193430
ipSNP12129	2	22294143
ipSNP12130	2	22294151
ipSNP12133	2	22404242
ipSNP12135	2	22576923
ipSNP12136	2	22576935
ipSNP12137	2	22576998
ipSNP12138	2	22577002
ipSNP12139	2	22607640
ipSNP12140	2	22607728
ipSNP12141	2	22608592
ipSNP12142	2	22608747
ipSNP12143	2	22608749
ipSNP12144	2	22608751
ipSNP12145	2	22612376
ipSNP12146	2	22704015
ipSNP12147	2	22756457
ipSNP12148	2	22756508
ipSNP12149	2	22756524
ipSNP12150	2	22756529
ipSNP12151	2	22756532
ipSNP12152	2	22756577
ipSNP12153	2	22885069
ipSNP12154	2	22885187
ipSNP12155	2	22885221
ipSNP12158	2	22887760
ipSNP12159	2	22887771
ipSNP12160	2	22942806
ipSNP12161	2	22942829
ipSNP12162	2	22942852
ipSNP12163	2	22943256
ipSNP12164	2	22943260
ipSNP12165	2	22947266
ipSNP12166	2	22947269
ipSNP12167	2	22947846
ipSNP12168	2	22947862
ipSNP12169	2	22947956
ipSNP12170	2	22947959
ipSNP12171	2	22948421
ipSNP12172	2	22949097
ipSNP12173	2	22949142
ipSNP12174	2	22952891
ipSNP12175	2	22967971
ipSNP12178	2	22972072
ipSNP12179	2	22972611
ipSNP12180	2	22972621
ipSNP12181	2	22985813
ipSNP12182	2	22985830
ipSNP12183	2	22999121
ipSNP12186	2	22999162
ipSNP12187	2	22999184
ipSNP12188	2	22999295
ipSNP12189	2	22999364
ipSNP12191	2	22999543
ipSNP12192	2	22999580
ipSNP12193	2	23000403
ipSNP12194	2	23093362
ipSNP12195	2	23117672
ipSNP12196	2	23118084
ipSNP12198	2	23118109
ipSNP12199	2	23118117
ipSNP12200	2	23118148
ipSNP12201	2	23118277
ipSNP12202	2	23118278
ipSNP12203	2	23118286
ipSNP12204	2	23132174
ipSNP12205	2	23132189
ipSNP12206	2	23132190
ipSNP12207	2	23132202
ipSNP12208	2	23134397
ipSNP12209	2	23134406
ipSNP12210	2	23134531
ipSNP12211	2	23221202
ipSNP12212	2	23221310
ipSNP12213	2	23270388
ipSNP12214	2	23270406
ipSNP12215	2	23270430
ipSNP12216	2	23318389
ipSNP12217	2	23318732
ipSNP12218	2	23318783
ipSNP12219	2	23319137
ipSNP12222	2	23398515
ipSNP12223	2	23470405
ipSNP12224	2	23470410
ipSNP12225	2	23544213
ipSNP12228	2	23556145
ipSNP12229	2	23668331
ipSNP12230	2	23669651
ipSNP12231	2	23707528
ipSNP12232	2	23711346
ipSNP12233	2	23711349
ipSNP12234	2	23711350
ipSNP12235	2	23730712
ipSNP12237	2	23737051
ipSNP12238	2	23737294
ipSNP12239	2	23737492
